Label,Value,Pos,Duration,Target
Ripple+Fast-Ripple,0,15.3892,0,B'1- SNR 15dB - #10
Spike+Fast-Ripple,2,15.3892,0,PM10- SNR 0dB - #2
Spike,1,15.3896,0,GPH'2- SNR 10dB - #29
Ripple+Fast-Ripple,0,15.3936,0,B'1- SNR 0dB - #18
Fast-Ripple,0,15.3945,0,I6- SNR 5dB - #28
Spike,10,15.3955,0,B'1- SNR 5dB - #19
Spike+Fast-Ripple,5,15.3984,0,OT'8- SNR 10dB - #21
Fast-Ripple,0,15.3999,0,GPH'2- SNR 0dB - #6
Spike+Ripple+Fast-Ripple,8,15.4004,0,GPH'2- SNR 0dB - #1
Spike,9,15.4043,0,PM10- SNR 0dB - #3
Spike,2,15.4077,0,GPH'2- SNR 5dB - #10
Spike,11,15.4077,0,A'1- SNR 15dB - #6
Spike+Fast-Ripple,2,15.4082,0,A'1- SNR 0dB - #10
Fast-Ripple,0,15.4097,0,CR5- SNR 10dB - #9
Ripple+Fast-Ripple,0,15.416,0,CR5- SNR 15dB - #1
Spike,7,15.4185,0,OT'8- SNR 10dB - #3
Spike+Fast-Ripple,14,15.4238,0,I6- SNR 5dB - #12
Ripple,0,15.4248,0,GPH'2- SNR 5dB - #30
Ripple+Fast-Ripple,0,15.4316,0,PM6- SNR 10dB - #18
Spike+Ripple+Fast-Ripple,6,15.4341,0,CR5- SNR 10dB - #18
Spike+Fast-Ripple,3,15.4341,0,PM6- SNR 5dB - #4
Spike+Ripple,9,15.436,0,PM6- SNR 5dB - #27
Spike+Ripple,8,15.439,0,I6- SNR 5dB - #22
Ripple+Fast-Ripple,0,15.4399,0,I6- SNR 0dB - #10
Spike+Ripple,9,15.4448,0,A'1- SNR 15dB - #8
Fast-Ripple,0,15.4453,0,CR5- SNR 10dB - #2
Spike,1,15.4468,0,I6- SNR 0dB - #18
Spike+Fast-Ripple,6,15.4502,0,B'1- SNR 10dB - #24
Ripple+Fast-Ripple,0,15.4556,0,GPH'2- SNR 10dB - #3
Spike+Ripple+Fast-Ripple,8,15.4556,0,I6- SNR 10dB - #28
Spike,9,15.4561,0,CR5- SNR 5dB - #15
Fast-Ripple,0,15.4575,0,OT'8- SNR 15dB - #4
Ripple+Fast-Ripple,0,15.4575,0,PM10- SNR 10dB - #2
Spike,14,15.4624,0,B'1- SNR 5dB - #26
Spike+Ripple,13,15.4634,0,PM10- SNR 0dB - #8
Spike+Ripple,13,15.4653,0,CR5- SNR 15dB - #3
Fast-Ripple,0,15.4683,0,OT'8- SNR 5dB - #9
Spike,15,15.4722,0,CR5- SNR 5dB - #27
Spike+Ripple+Fast-Ripple,0,15.4727,0,A'1- SNR 10dB - #1
Fast-Ripple,0,15.4756,0,A'1- SNR 10dB - #13
Spike,10,15.48,0,PM6- SNR 15dB - #21
Spike,10,15.4834,0,PM10- SNR 5dB - #1
Ripple,0,15.4844,0,A'1- SNR 10dB - #26
Fast-Ripple,0,15.4868,0,PM10- SNR 10dB - #12
Ripple,0,15.4888,0,OT'8- SNR 0dB - #17
Ripple,0,15.4971,0,PM6- SNR 0dB - #28
Ripple,0,15.5029,0,PM10- SNR 5dB - #22
Spike+Fast-Ripple,1,15.5063,0,PM10- SNR 10dB - #5
Ripple,0,15.5088,0,GPH'2- SNR 5dB - #29
Fast-Ripple,0,15.5171,0,A'1- SNR 5dB - #4
Spike,9,15.5205,0,OT'8- SNR 15dB - #16
Spike+Fast-Ripple,12,15.5269,0,B'1- SNR 5dB - #8
Spike,10,15.5278,0,CR5- SNR 5dB - #20
Ripple,0,15.5317,0,I6- SNR 15dB - #20
Spike,9,15.5347,0,GPH'2- SNR 15dB - #1
Spike,4,15.5352,0,B'1- SNR 0dB - #16
Spike+Ripple+Fast-Ripple,4,15.5376,0,OT'8- SNR 0dB - #2
Spike+Ripple+Fast-Ripple,1,15.5488,0,CR5- SNR 0dB - #8
Fast-Ripple,0,15.5493,0,A'1- SNR 10dB - #30
Fast-Ripple,0,15.5508,0,OT'8- SNR 15dB - #17
Spike+Ripple+Fast-Ripple,9,15.5571,0,GPH'2- SNR 15dB - #7
Ripple+Fast-Ripple,0,15.5586,0,PM10- SNR 15dB - #30
Fast-Ripple,0,15.5615,0,PM10- SNR 0dB - #26
Spike+Ripple,13,15.5615,0,PM10- SNR 10dB - #13
Ripple+Fast-Ripple,0,15.5625,0,CR5- SNR 5dB - #21
Ripple,0,15.564,0,PM10- SNR 10dB - #3
Fast-Ripple,0,15.5679,0,I6- SNR 15dB - #1
Ripple,0,15.5688,0,PM6- SNR 0dB - #5
Ripple+Fast-Ripple,0,15.5693,0,OT'8- SNR 0dB - #12
Ripple+Fast-Ripple,0,15.5703,0,A'1- SNR 5dB - #22
Fast-Ripple,0,15.5713,0,OT'8- SNR 10dB - #19
Fast-Ripple,0,15.5762,0,B'1- SNR 10dB - #27
Spike+Ripple+Fast-Ripple,0,15.5776,0,PM6- SNR 15dB - #5
Ripple,0,15.5781,0,CR5- SNR 5dB - #23
Ripple+Fast-Ripple,0,15.5781,0,PM10- SNR 0dB - #6
Spike,10,15.5811,0,OT'8- SNR 5dB - #3
Ripple,0,15.5845,0,B'1- SNR 10dB - #19
Spike+Ripple,3,15.585,0,OT'8- SNR 0dB - #23
Fast-Ripple,0,15.5898,0,B'1- SNR 15dB - #7
Fast-Ripple,0,15.5938,0,GPH'2- SNR 15dB - #8
Fast-Ripple,0,15.5986,0,GPH'2- SNR 15dB - #18
Fast-Ripple,0,15.5996,0,PM10- SNR 10dB - #16
Spike+Fast-Ripple,10,15.6035,0,CR5- SNR 5dB - #28
Ripple,0,15.606,0,A'1- SNR 10dB - #10
Fast-Ripple,0,15.6089,0,PM6- SNR 10dB - #25
Ripple,0,15.6128,0,PM6- SNR 15dB - #26
Fast-Ripple,0,15.6167,0,B'1- SNR 10dB - #25
Spike,10,15.6196,0,B'1- SNR 15dB - #30
Fast-Ripple,0,15.6206,0,I6- SNR 5dB - #9
Ripple,0,15.6211,0,GPH'2- SNR 15dB - #4
Spike+Ripple,3,15.6221,0,GPH'2- SNR 10dB - #12
Spike,11,15.6226,0,GPH'2- SNR 10dB - #6
Spike+Ripple,11,15.6226,0,PM10- SNR 0dB - #15
Spike,7,15.624,0,PM10- SNR 15dB - #21
Ripple+Fast-Ripple,0,15.6245,0,PM10- SNR 15dB - #23
Spike+Ripple,4,15.6265,0,PM10- SNR 0dB - #4
Fast-Ripple,0,15.6274,0,A'1- SNR 10dB - #8
Spike+Ripple,6,15.6348,0,B'1- SNR 5dB - #27
Ripple+Fast-Ripple,0,15.6353,0,PM6- SNR 5dB - #15
Spike+Fast-Ripple,14,15.6372,0,PM6- SNR 10dB - #8
Ripple+Fast-Ripple,0,15.6382,0,PM10- SNR 5dB - #3
Ripple,0,15.6436,0,A'1- SNR 5dB - #11
Spike+Ripple,6,15.644,0,OT'8- SNR 0dB - #1
Spike,14,15.6445,0,OT'8- SNR 5dB - #19
Fast-Ripple,0,15.647,0,I6- SNR 15dB - #3
Spike,0,15.6489,0,I6- SNR 5dB - #27
Spike,2,15.6533,0,OT'8- SNR 0dB - #16
Ripple+Fast-Ripple,0,15.6587,0,PM10- SNR 15dB - #2
Spike+Ripple,6,15.6616,0,I6- SNR 15dB - #2
Ripple+Fast-Ripple,0,15.6636,0,CR5- SNR 10dB - #25
Spike,14,15.6641,0,PM10- SNR 10dB - #7
Ripple,0,15.6655,0,I6- SNR 10dB - #5
Ripple,0,15.6704,0,PM6- SNR 10dB - #4
Spike+Fast-Ripple,0,15.6768,0,B'1- SNR 10dB - #9
Spike,3,15.6826,0,CR5- SNR 5dB - #26
Spike+Ripple+Fast-Ripple,6,15.6836,0,CR5- SNR 5dB - #24
Spike+Ripple,6,15.6851,0,B'1- SNR 0dB - #19
Spike+Ripple,15,15.6851,0,I6- SNR 10dB - #7
Spike+Fast-Ripple,2,15.6855,0,A'1- SNR 0dB - #8
Spike+Ripple+Fast-Ripple,3,15.686,0,PM6- SNR 15dB - #27
Ripple+Fast-Ripple,0,15.6865,0,A'1- SNR 5dB - #18
Ripple,0,15.6904,0,PM10- SNR 15dB - #18
Ripple,0,15.6904,0,PM10- SNR 10dB - #6
Spike,6,15.6914,0,A'1- SNR 10dB - #27
Spike,9,15.6968,0,OT'8- SNR 10dB - #10
Fast-Ripple,0,15.6997,0,PM6- SNR 5dB - #23
Spike,4,15.7007,0,A'1- SNR 0dB - #30
Spike+Ripple+Fast-Ripple,7,15.7007,0,PM10- SNR 0dB - #23
Ripple,0,15.7031,0,PM10- SNR 10dB - #14
Spike+Fast-Ripple,11,15.7065,0,I6- SNR 15dB - #19
Spike+Ripple,3,15.707,0,OT'8- SNR 10dB - #14
Spike+Fast-Ripple,14,15.7114,0,CR5- SNR 0dB - #24
Spike+Fast-Ripple,4,15.7139,0,GPH'2- SNR 0dB - #23
Spike+Ripple+Fast-Ripple,8,15.7173,0,PM10- SNR 0dB - #25
Ripple,0,15.7275,0,PM10- SNR 5dB - #19
Spike+Fast-Ripple,14,15.728,0,PM6- SNR 5dB - #17
Spike+Fast-Ripple,7,15.7339,0,B'1- SNR 15dB - #19
Spike+Ripple+Fast-Ripple,8,15.7349,0,PM10- SNR 0dB - #16
Ripple,0,15.7393,0,PM10- SNR 15dB - #26
Spike,12,15.7397,0,GPH'2- SNR 15dB - #23
Spike,13,15.7407,0,OT'8- SNR 0dB - #28
Spike+Ripple,12,15.7422,0,I6- SNR 15dB - #10
Spike+Ripple,6,15.7437,0,PM10- SNR 10dB - #20
Ripple,0,15.7461,0,I6- SNR 15dB - #11
Spike+Fast-Ripple,13,15.7471,0,OT'8- SNR 0dB - #27
Spike+Fast-Ripple,8,15.748,0,GPH'2- SNR 5dB - #18
Spike+Ripple,1,15.748,0,A'1- SNR 15dB - #22
Spike+Ripple,12,15.7578,0,I6- SNR 10dB - #2
Fast-Ripple,0,15.7627,0,PM6- SNR 15dB - #2
Spike,14,15.7632,0,A'1- SNR 15dB - #20
Ripple+Fast-Ripple,0,15.7681,0,A'1- SNR 0dB - #18
Spike+Ripple,4,15.7695,0,PM10- SNR 10dB - #27
Spike+Ripple+Fast-Ripple,5,15.771,0,PM10- SNR 10dB - #29
Spike+Ripple,14,15.7783,0,PM6- SNR 15dB - #6
Fast-Ripple,0,15.7803,0,GPH'2- SNR 15dB - #12
Spike+Fast-Ripple,3,15.7827,0,CR5- SNR 10dB - #7
Ripple,0,15.7852,0,CR5- SNR 5dB - #5
Spike+Fast-Ripple,0,15.7856,0,A'1- SNR 5dB - #15
Ripple+Fast-Ripple,0,15.7896,0,A'1- SNR 10dB - #23
Spike+Fast-Ripple,8,15.79,0,OT'8- SNR 5dB - #11
Ripple+Fast-Ripple,0,15.7949,0,I6- SNR 5dB - #4
Spike+Ripple,9,15.7949,0,A'1- SNR 5dB - #16
Spike,11,15.7964,0,CR5- SNR 5dB - #16
Spike+Ripple,1,15.7969,0,GPH'2- SNR 15dB - #25
Ripple,0,15.7988,0,OT'8- SNR 10dB - #25
Spike+Ripple,6,15.8018,0,B'1- SNR 0dB - #20
Ripple,0,15.8027,0,PM6- SNR 10dB - #1
Ripple+Fast-Ripple,0,15.8027,0,PM10- SNR 0dB - #22
Spike+Ripple,10,15.8062,0,A'1- SNR 15dB - #9
Spike+Ripple+Fast-Ripple,11,15.8096,0,I6- SNR 10dB - #17
Spike+Ripple,15,15.8154,0,A'1- SNR 15dB - #2
Spike+Fast-Ripple,5,15.8174,0,B'1- SNR 0dB - #28
Spike,9,15.8184,0,B'1- SNR 15dB - #25
Spike+Fast-Ripple,8,15.8208,0,PM10- SNR 10dB - #24
Spike+Fast-Ripple,11,15.8267,0,PM10- SNR 5dB - #21
Spike,4,15.8276,0,GPH'2- SNR 5dB - #23
Spike+Ripple+Fast-Ripple,2,15.8286,0,PM6- SNR 0dB - #15
Ripple+Fast-Ripple,0,15.8291,0,A'1- SNR 5dB - #23
Spike+Ripple+Fast-Ripple,7,15.8296,0,PM10- SNR 10dB - #23
Ripple+Fast-Ripple,0,15.8301,0,PM6- SNR 15dB - #11
Spike+Ripple+Fast-Ripple,10,15.8325,0,PM6- SNR 10dB - #30
Spike+Ripple+Fast-Ripple,12,15.834,0,A'1- SNR 10dB - #11
Spike,4,15.8374,0,OT'8- SNR 15dB - #10
Fast-Ripple,0,15.8389,0,A'1- SNR 0dB - #5
Ripple+Fast-Ripple,0,15.8408,0,A'1- SNR 5dB - #19
Ripple,0,15.8418,0,I6- SNR 0dB - #23
Fast-Ripple,0,15.854,0,A'1- SNR 10dB - #21
Spike+Ripple,13,15.8555,0,GPH'2- SNR 0dB - #27
Spike+Ripple,4,15.8555,0,PM10- SNR 15dB - #17
Ripple,0,15.8574,0,PM6- SNR 15dB - #17
Spike+Ripple+Fast-Ripple,13,15.8594,0,GPH'2- SNR 15dB - #14
Spike+Ripple+Fast-Ripple,12,15.8604,0,I6- SNR 15dB - #9
Spike+Ripple+Fast-Ripple,9,15.8672,0,OT'8- SNR 0dB - #22
Fast-Ripple,0,15.8682,0,B'1- SNR 5dB - #12
Ripple,0,15.8687,0,B'1- SNR 10dB - #29
Ripple,0,15.873,0,GPH'2- SNR 5dB - #11
Spike,11,15.8755,0,PM6- SNR 10dB - #28
Fast-Ripple,0,15.8765,0,A'1- SNR 10dB - #25
Ripple+Fast-Ripple,0,15.8779,0,A'1- SNR 0dB - #7
Ripple+Fast-Ripple,0,15.8789,0,CR5- SNR 5dB - #19
Spike+Ripple+Fast-Ripple,5,15.8794,0,A'1- SNR 15dB - #24
Fast-Ripple,0,15.8799,0,B'1- SNR 15dB - #3
Fast-Ripple,0,15.8833,0,PM6- SNR 5dB - #5
Spike+Ripple+Fast-Ripple,1,15.8843,0,PM6- SNR 5dB - #3
Spike,2,15.8843,0,PM10- SNR 5dB - #14
Spike+Ripple+Fast-Ripple,3,15.8872,0,OT'8- SNR 5dB - #15
Ripple+Fast-Ripple,0,15.8901,0,PM6- SNR 0dB - #29
Fast-Ripple,0,15.8955,0,GPH'2- SNR 0dB - #30
Ripple+Fast-Ripple,0,15.8965,0,PM6- SNR 10dB - #9
Fast-Ripple,0,15.9048,0,GPH'2- SNR 0dB - #12
Spike+Ripple+Fast-Ripple,14,15.9067,0,A'1- SNR 10dB - #18
Ripple+Fast-Ripple,0,15.9082,0,PM10- SNR 5dB - #10
Spike+Ripple,10,15.9106,0,PM10- SNR 5dB - #5
Ripple,0,15.9116,0,GPH'2- SNR 0dB - #29
Ripple+Fast-Ripple,0,15.9219,0,CR5- SNR 5dB - #7
Spike,11,15.9331,0,PM6- SNR 0dB - #16
Ripple,0,15.9375,0,OT'8- SNR 15dB - #12
Spike+Ripple,10,15.9385,0,PM10- SNR 15dB - #27
Fast-Ripple,0,15.9404,0,CR5- SNR 15dB - #11
Ripple+Fast-Ripple,0,15.9414,0,I6- SNR 10dB - #25
Spike+Ripple+Fast-Ripple,7,15.9463,0,OT'8- SNR 15dB - #15
Fast-Ripple,0,15.9478,0,PM10- SNR 5dB - #9
Fast-Ripple,0,15.9561,0,PM6- SNR 15dB - #25
Spike+Fast-Ripple,5,15.957,0,CR5- SNR 10dB - #30
Fast-Ripple,0,15.957,0,GPH'2- SNR 10dB - #21
Spike+Fast-Ripple,3,15.958,0,I6- SNR 10dB - #11
Fast-Ripple,0,15.9595,0,PM10- SNR 5dB - #26
Ripple+Fast-Ripple,0,15.96,0,I6- SNR 5dB - #14
Spike+Ripple,3,15.9653,0,CR5- SNR 15dB - #13
Spike+Ripple+Fast-Ripple,8,15.9668,0,PM6- SNR 10dB - #29
Spike,1,15.9683,0,GPH'2- SNR 5dB - #13
Fast-Ripple,0,15.9697,0,I6- SNR 15dB - #7
Spike+Ripple+Fast-Ripple,14,15.9712,0,A'1- SNR 15dB - #13
Ripple,0,15.9717,0,OT'8- SNR 15dB - #1
Fast-Ripple,0,15.9761,0,OT'8- SNR 15dB - #2
Spike+Ripple,1,15.9766,0,I6- SNR 10dB - #3
Fast-Ripple,0,15.9829,0,I6- SNR 5dB - #15
Spike+Fast-Ripple,10,15.9888,0,OT'8- SNR 10dB - #24
Spike+Ripple+Fast-Ripple,6,15.9893,0,PM10- SNR 10dB - #18
Spike,15,15.9937,0,GPH'2- SNR 15dB - #30
Fast-Ripple,0,15.999,0,CR5- SNR 15dB - #21
Spike,2,16.0034,0,B'1- SNR 10dB - #10
Fast-Ripple,0,16.0039,0,CR5- SNR 0dB - #23
Ripple+Fast-Ripple,0,16.0166,0,B'1- SNR 15dB - #23
Ripple+Fast-Ripple,0,16.0176,0,PM6- SNR 15dB - #24
Spike,7,16.0264,0,GPH'2- SNR 15dB - #22
Spike+Ripple+Fast-Ripple,14,16.0317,0,CR5- SNR 10dB - #28
Ripple,0,16.0371,0,CR5- SNR 0dB - #10
Ripple+Fast-Ripple,0,16.0542,0,GPH'2- SNR 10dB - #2
Spike+Fast-Ripple,7,16.0566,0,PM6- SNR 5dB - #12
Spike+Ripple+Fast-Ripple,2,16.0581,0,GPH'2- SNR 5dB - #21
Spike+Fast-Ripple,14,16.0674,0,A'1- SNR 10dB - #14
Spike+Ripple,14,16.0679,0,I6- SNR 15dB - #12
Ripple,0,16.0693,0,B'1- SNR 5dB - #24
Spike,12,16.0757,0,A'1- SNR 5dB - #26
Fast-Ripple,0,16.0771,0,CR5- SNR 0dB - #20
Spike+Ripple,5,16.0776,0,I6- SNR 5dB - #30
Spike,4,16.0869,0,GPH'2- SNR 10dB - #7
Spike+Ripple+Fast-Ripple,13,16.0918,0,CR5- SNR 15dB - #26
Ripple+Fast-Ripple,0,16.0952,0,PM6- SNR 10dB - #12
Fast-Ripple,0,16.0977,0,GPH'2- SNR 10dB - #20
Ripple,0,16.1099,0,GPH'2- SNR 5dB - #20
Spike,8,16.1113,0,A'1- SNR 5dB - #9
Spike+Ripple+Fast-Ripple,2,16.1138,0,B'1- SNR 15dB - #13
Fast-Ripple,0,16.1162,0,CR5- SNR 0dB - #11
Spike+Fast-Ripple,11,16.1172,0,B'1- SNR 0dB - #25
Ripple+Fast-Ripple,0,16.1182,0,PM6- SNR 15dB - #8
Spike,11,16.1191,0,PM10- SNR 5dB - #4
Spike+Ripple+Fast-Ripple,2,16.1201,0,PM10- SNR 15dB - #11
Spike+Fast-Ripple,0,16.1216,0,B'1- SNR 10dB - #8
Spike+Ripple+Fast-Ripple,14,16.1226,0,A'1- SNR 15dB - #19
Fast-Ripple,0,16.1245,0,B'1- SNR 0dB - #6
Ripple+Fast-Ripple,0,16.127,0,A'1- SNR 0dB - #14
Spike+Ripple+Fast-Ripple,2,16.1313,0,GPH'2- SNR 10dB - #30
Spike+Fast-Ripple,7,16.1323,0,A'1- SNR 0dB - #20
Ripple+Fast-Ripple,0,16.1338,0,OT'8- SNR 15dB - #18
Spike,1,16.1357,0,I6- SNR 15dB - #25
Spike+Ripple+Fast-Ripple,2,16.1372,0,OT'8- SNR 0dB - #20
Ripple+Fast-Ripple,0,16.1421,0,OT'8- SNR 0dB - #30
Ripple,0,16.1445,0,PM6- SNR 10dB - #22
Spike,13,16.1455,0,I6- SNR 0dB - #17
Spike+Ripple+Fast-Ripple,14,16.1465,0,I6- SNR 0dB - #9
Spike+Ripple,2,16.1494,0,B'1- SNR 10dB - #14
Fast-Ripple,0,16.1499,0,PM6- SNR 0dB - #7
Ripple+Fast-Ripple,0,16.1533,0,PM6- SNR 0dB - #24
Spike+Ripple,7,16.1543,0,I6- SNR 15dB - #16
Ripple,0,16.1567,0,A'1- SNR 0dB - #1
Ripple+Fast-Ripple,0,16.1616,0,A'1- SNR 10dB - #16
Ripple+Fast-Ripple,0,16.1655,0,GPH'2- SNR 15dB - #11
Spike,2,16.166,0,A'1- SNR 5dB - #13
Spike,15,16.1714,0,GPH'2- SNR 5dB - #14
Ripple+Fast-Ripple,0,16.1714,0,A'1- SNR 0dB - #12
Spike+Ripple+Fast-Ripple,11,16.1733,0,PM10- SNR 10dB - #26
Spike,8,16.1733,0,B'1- SNR 10dB - #4
Spike+Fast-Ripple,12,16.1753,0,A'1- SNR 10dB - #19
Ripple,0,16.1758,0,B'1- SNR 10dB - #6
Ripple,0,16.1787,0,I6- SNR 10dB - #15
Ripple,0,16.188,0,OT'8- SNR 0dB - #3
Spike+Ripple,14,16.1938,0,B'1- SNR 5dB - #2
Spike,5,16.1968,0,GPH'2- SNR 15dB - #15
Ripple+Fast-Ripple,0,16.1978,0,CR5- SNR 15dB - #28
Ripple,0,16.1992,0,PM6- SNR 0dB - #18
Spike,1,16.1997,0,PM6- SNR 0dB - #14
Spike+Fast-Ripple,9,16.2046,0,PM6- SNR 0dB - #8
Spike+Ripple+Fast-Ripple,6,16.2061,0,GPH'2- SNR 5dB - #24
Spike+Ripple+Fast-Ripple,7,16.2075,0,GPH'2- SNR 0dB - #16
Spike+Ripple+Fast-Ripple,15,16.208,0,CR5- SNR 0dB - #30
Fast-Ripple,0,16.2085,0,A'1- SNR 5dB - #29
Spike,6,16.2134,0,CR5- SNR 10dB - #19
Fast-Ripple,0,16.2144,0,CR5- SNR 5dB - #10
Ripple+Fast-Ripple,0,16.2163,0,PM10- SNR 15dB - #20
Ripple+Fast-Ripple,0,16.2173,0,A'1- SNR 5dB - #3
Ripple,0,16.2212,0,B'1- SNR 10dB - #7
Spike+Ripple,2,16.2231,0,GPH'2- SNR 0dB - #13
Spike+Ripple,4,16.2246,0,PM10- SNR 10dB - #15
Ripple+Fast-Ripple,0,16.2334,0,I6- SNR 5dB - #2
Spike,7,16.2339,0,PM6- SNR 0dB - #19
Ripple,0,16.2373,0,I6- SNR 0dB - #22
Spike+Ripple,13,16.2402,0,B'1- SNR 0dB - #29
Spike+Ripple,8,16.2432,0,PM10- SNR 15dB - #25
Spike+Ripple+Fast-Ripple,4,16.2441,0,I6- SNR 5dB - #1
Spike,5,16.2461,0,I6- SNR 0dB - #15
Spike,7,16.249,0,GPH'2- SNR 0dB - #15
Spike,1,16.2515,0,OT'8- SNR 5dB - #22
Ripple,0,16.252,0,OT'8- SNR 10dB - #12
Spike+Ripple,8,16.2539,0,I6- SNR 15dB - #13
Ripple+Fast-Ripple,0,16.2559,0,GPH'2- SNR 0dB - #18
Ripple,0,16.2563,0,B'1- SNR 15dB - #12
Fast-Ripple,0,16.2607,0,I6- SNR 0dB - #12
Ripple,0,16.2622,0,B'1- SNR 0dB - #2
Spike+Ripple,2,16.2642,0,GPH'2- SNR 10dB - #26
Spike,11,16.2666,0,B'1- SNR 0dB - #27
Fast-Ripple,0,16.269,0,CR5- SNR 0dB - #22
Spike+Fast-Ripple,5,16.2739,0,A'1- SNR 15dB - #18
Fast-Ripple,0,16.2832,0,PM6- SNR 15dB - #3
Ripple,0,16.2871,0,PM10- SNR 15dB - #7
Spike+Ripple,12,16.2871,0,A'1- SNR 15dB - #11
Ripple+Fast-Ripple,0,16.2871,0,B'1- SNR 5dB - #15
Ripple+Fast-Ripple,0,16.29,0,I6- SNR 5dB - #11
Spike+Fast-Ripple,2,16.2954,0,GPH'2- SNR 10dB - #15
Ripple+Fast-Ripple,0,16.2979,0,PM10- SNR 10dB - #17
Fast-Ripple,0,16.2998,0,A'1- SNR 0dB - #22
Spike,10,16.3057,0,I6- SNR 10dB - #10
Spike+Ripple+Fast-Ripple,0,16.3135,0,PM10- SNR 0dB - #19
Spike+Ripple,1,16.3169,0,I6- SNR 5dB - #25
Spike,9,16.3203,0,B'1- SNR 5dB - #5
Fast-Ripple,0,16.3232,0,I6- SNR 0dB - #20
Spike+Fast-Ripple,8,16.3325,0,OT'8- SNR 0dB - #9
Spike+Ripple,15,16.3335,0,PM6- SNR 10dB - #3
Spike+Fast-Ripple,3,16.335,0,OT'8- SNR 5dB - #16
Fast-Ripple,0,16.3374,0,GPH'2- SNR 0dB - #17
Fast-Ripple,0,16.3413,0,CR5- SNR 15dB - #20
Ripple+Fast-Ripple,0,16.3428,0,GPH'2- SNR 10dB - #11
Ripple+Fast-Ripple,0,16.3457,0,A'1- SNR 15dB - #4
Spike+Ripple+Fast-Ripple,2,16.3462,0,CR5- SNR 10dB - #14
Ripple,0,16.3477,0,B'1- SNR 10dB - #17
Fast-Ripple,0,16.3521,0,I6- SNR 0dB - #24
Spike+Ripple,6,16.3535,0,B'1- SNR 15dB - #5
Ripple,0,16.3545,0,B'1- SNR 15dB - #24
Spike+Ripple,5,16.3555,0,CR5- SNR 0dB - #6
Ripple+Fast-Ripple,0,16.3726,0,I6- SNR 15dB - #17
Spike+Fast-Ripple,8,16.3745,0,PM6- SNR 5dB - #1
Ripple+Fast-Ripple,0,16.3911,0,I6- SNR 0dB - #29
Spike+Ripple+Fast-Ripple,13,16.3921,0,GPH'2- SNR 5dB - #8
Spike+Ripple,2,16.3931,0,B'1- SNR 15dB - #21
Spike+Fast-Ripple,9,16.395,0,PM6- SNR 15dB - #4
Spike,4,16.395,0,A'1- SNR 15dB - #3
Ripple,0,16.4004,0,CR5- SNR 15dB - #15
Ripple+Fast-Ripple,0,16.4067,0,OT'8- SNR 10dB - #8
Spike,3,16.4136,0,PM10- SNR 5dB - #25
Ripple,0,16.4136,0,A'1- SNR 0dB - #27
Fast-Ripple,0,16.4141,0,A'1- SNR 5dB - #27
Spike+Fast-Ripple,14,16.4155,0,PM6- SNR 0dB - #21
Ripple,0,16.4204,0,CR5- SNR 0dB - #9
Spike+Fast-Ripple,5,16.4214,0,CR5- SNR 10dB - #29
Fast-Ripple,0,16.4248,0,A'1- SNR 15dB - #15
Fast-Ripple,0,16.4326,0,CR5- SNR 5dB - #6
Spike+Ripple+Fast-Ripple,14,16.4331,0,I6- SNR 10dB - #18
Spike+Ripple,0,16.437,0,PM10- SNR 0dB - #17
Spike+Ripple+Fast-Ripple,11,16.438,0,OT'8- SNR 0dB - #8
Spike+Fast-Ripple,1,16.4409,0,OT'8- SNR 15dB - #29
Spike+Fast-Ripple,13,16.4438,0,PM6- SNR 5dB - #19
Spike+Fast-Ripple,0,16.4575,0,PM6- SNR 5dB - #13
Spike+Fast-Ripple,12,16.458,0,B'1- SNR 10dB - #21
Ripple+Fast-Ripple,0,16.4634,0,GPH'2- SNR 15dB - #9
Spike+Ripple,1,16.4639,0,PM6- SNR 5dB - #7
Ripple+Fast-Ripple,0,16.4692,0,CR5- SNR 15dB - #16
Spike+Ripple,3,16.4736,0,GPH'2- SNR 10dB - #17
Fast-Ripple,0,16.4741,0,CR5- SNR 10dB - #8
Spike,14,16.4761,0,OT'8- SNR 5dB - #17
Spike+Fast-Ripple,6,16.4795,0,OT'8- SNR 5dB - #28
Spike+Ripple+Fast-Ripple,6,16.4834,0,CR5- SNR 5dB - #30
Ripple+Fast-Ripple,0,16.4863,0,I6- SNR 15dB - #23
Spike,8,16.4937,0,I6- SNR 0dB - #8
Spike+Ripple+Fast-Ripple,2,16.4937,0,PM10- SNR 0dB - #7
Ripple+Fast-Ripple,0,16.4946,0,I6- SNR 15dB - #8
Spike,1,16.4971,0,PM10- SNR 10dB - #21
Ripple+Fast-Ripple,0,16.5029,0,PM6- SNR 0dB - #10
Spike+Fast-Ripple,15,16.5039,0,A'1- SNR 0dB - #11
Spike,7,16.5054,0,OT'8- SNR 0dB - #21
Spike+Ripple,12,16.5054,0,OT'8- SNR 5dB - #1
Spike+Fast-Ripple,14,16.5078,0,B'1- SNR 5dB - #7
Ripple,0,16.5161,0,B'1- SNR 0dB - #11
Ripple+Fast-Ripple,0,16.52,0,B'1- SNR 10dB - #15
Spike+Ripple,1,16.521,0,A'1- SNR 10dB - #12
Spike,3,16.5225,0,A'1- SNR 10dB - #6
Spike,7,16.5229,0,I6- SNR 0dB - #26
Spike+Fast-Ripple,4,16.5278,0,I6- SNR 0dB - #14
Spike,7,16.5381,0,B'1- SNR 10dB - #16
